qid,name,address,zip,lat,long,url
1629,"Centre de Vaccination de Sigean","1 place de l'Octroi",11379,43.0272,2.98213,https://partners.doctolib.fr/centre-de-sante/sigean/centre-de-vaccination-covid-19-sigean?pid=practice-173770&enable_cookies_consent=1
2742,"Centre de Vaccination éphémère Base de loisirs de Jabelines-Annet","1 La Base de Loisirs",77234,48.9127,2.73114,
115,"CH GUERET, ESPACE CREOLE","22 chemin des Amoureux",23096,46.164,1.86791,https://partners.doctolib.fr/centre-de-vaccinations-internationales/limousin/vaccination-covid-19-professionnels-de-sante?speciality_id=5494&pid=practice-163175&pid=practice-163175&enable_cookies_consent=1
455,"Clinique de Vitrolles","2 La Tuilière, 2 Rue Bel air",13117,43.4259,5.26829,https://partners.doctolib.fr/clinique-privee/vitrolles/clinique-de-vitrolles-centre-de-vaccination-covid-19?speciality_id=5494&enable_cookies_consent=1
1487,"ROBERT DEBRE Centre de vaccination","48 Boulevard Sérurier",75119,48.8786,2.40271,https://partners.doctolib.fr/centre-de-sante/paris/centre-de-vaccination-covid-19-ville-de-paris?pid=practice-181939&enable_cookies_consent=1
2318,"Centre de vaccination - SEICHES SUR LE LOIR - Hall de sport","8 Rue Henri Regnier",49333,47.5753,-0.356845,https://partners.doctolib.fr/etablissement-de-prevention/seiches-sur-le-loir/centre-de-vaccination-covid-de-seiches-sur-le-loir?pid=practice-181252&enable_cookies_consent=1
1164,"Centre de vaccination Portes du Périgord (La Rochefoucauld/Montbron/Chazelles)"," Espace Tardoire - Boulevard Bossand",16281,45.7391,0.389657,https://partners.doctolib.fr/maison-de-sante/la-rochefoucauld-en-angoumois/centre-vaccination-covid-19-maison-de-sante-val-de-tardoire?speciality_id=5494&enable_cookies_consent=1
2748,"MUSSP Chenôve","10 Rue de la Fontaine du Mail",21166,47.3002,5.01138,
2744,"Centre de vaccination éphémère - FedEx Roissy","1002 Aeroport Charles de Gaulle",95527,49.011,2.51474,
955,"Hop. privé A. Tzanck- Mougins Sophia Antipolis","120 Avenue du Docteur Maurice Donat",06085,43.6089,7.01034,https://partners.doctolib.fr/centre-de-sante/mougins/centre-de-vaccination-tzanck-mougins?speciality_id=5494&enable_cookies_consent=1
541,"CV LE FOSSAT (Pfizer)"," centre multimédia avenue de Versailles",09124,43.1751,1.40577,https://partners.doctolib.fr/centre-de-sante/fossat/centre-de-vaccination-covid-du-fossat?speciality_id=5494&enable_cookies_consent=1
1076,"Centre Maison de santé L'île Rousse"," Immeuble U Sognu, Route de Calvi",2B134,42.6281,8.92907,https://partners.doctolib.fr/maison-de-sante/l'île-rousse/centre-de-vaccination-covid-l-ile-rousse?pid=practice-165353?speciality_id=5494&enable_cookies_consent=1
1371,"MSP Mirepoix ","2 allée de Palafrugell - Salle Paul Dardier ",09194,43.0865,1.87702,https://partners.doctolib.fr/maison-de-sante/mirepoix/centre-de-vaccination-covid-19-msp-de-mirepoix?pid=practice-169767&enable_cookies_consent=1
2743,"Centre de Vaccination éphémère Ile de loisirs de Bois-le-roi","31 Quai du Marechal Leclerc",77096,48.4827,2.72222,
2740,"Pharmacie Aeroport Nice - Terminal 2","1 Boulevard du Mercantour",06088,43.6638,7.20187,
573,LORMES,"8 Rue du Panorama",58145,47.2908,3.81534,https://partners.doctolib.fr/centre-de-sante/lormes/centre-de-vaccination-de-lormes?speciality_id=5494&enable_cookies_consent=1
2673,"CD94 Créteil Pyramide","80 Avenue du Général de Gaulle",94028,48.7962,2.44801,
2317,"Centre de vaccination - BRISSAC - Complexe Sportif"," Rue du Marin",49050,47.3536,-0.445881,https://partners.doctolib.fr/centre-de-sante/brissac-loire-aubance/centre-de-vaccination-covid-19-brissac?pid=practice-180768&enable_cookies_consent=1
1456,"GHU Henri Mondor","42 Rue Gustave Eiffel",94028,48.7936,2.44907,
1451,"CHRDS Neuilly","56 Boulevard d’Argenson",92051,48.8898,2.26191,https://partners.doctolib.fr/hopital-public/neuilly-sur-seine/ch-rives-de-seine?pid=practice-15560&enable_cookies_consent=1
2739,"ANNECY BONLIEU - Salle Eugène Verdun","1 R Jean Jaures",74010,45.9022,6.12847,https://partners.doctolib.fr/vaccination-covid-19/annecy/centre-de-vaccination-covid-19-annecy-bonlieu?pid=practice-199189&enable_cookies_consent=1
1448,GHNE,"159 Rue Pdt Francois Mitterrand",91345,48.6922,2.29071,https://partners.doctolib.fr/hopital-public/longjumeau/gh-nord-essonne-site-longjumeau?pid=practice-19668&enable_cookies_consent=1
1581,"EMV Etampes","13 Rue des Marionnettes",91223,48.435,2.16132,
174,"Centre de vaccination de Metz - HIA LEGOUEST Maison médicale de garde CPTS Metz"," Rue des Frères Lacretelle",57463,49.1138,6.18648,https://partners.doctolib.fr/centre-de-sante/metz/cvcptsm-centre-de-vaccination-cpts-metz?speciality_id=5494&enable_cookies_consent=1
2676,"Moustiers-Sainte-Marie - Centre éphémère"," Avenue de Lérins",04135,43.8465,6.22142,
2745,"Centre de Vaccination éphémère BASE DE LOISIRS DE TORCY "," Route de Torcy",77479,48.8649,2.6341,
951,"Centre de vaccination Terres de Haute Charente","24 Rue de l'Hermitage",16192,45.894,0.578719,https://partners.doctolib.fr/centre-de-sante/terres-de-haute-charente/centre-de-vaccination-covid-19-terres-de-haute-charente?pid=practice-165251&enable_cookies_consent=1
2674,"EMV Groupe SOS Solidarité (Pressensé)","84 Rue Francis de Pressensé",93066,48.9249,2.37454,
1457,"Centre Hospitalier Charles Foix","7 Avenue de la République",94041,48.8039,2.39575,
1332,"Centre hospitalier Alpes Léman","558 Rte de Findrol",74087,46.141,6.32059,https://partners.doctolib.fr/hopital-public/contamine-sur-arve/chal-vaccin-covid?pid=practice-165876&enable_cookies_consent=1
1458,"Centre Hospitalier Paul Brousse","23 Avenue Paul Vaillant-Couturier",94076,48.7948,2.36372,
2292,"Clinique du Parc","9 bis Rue de la Piot",42275,45.4784,4.36788,https://partners.doctolib.fr/centre-de-sante/saint-priest-en-jarez/centre-de-vaccination-covid-19-de-la-clinique-du-parc-de-st-priest-en-jarez?pid=practice-180664&enable_cookies_consent=1
1334,"AIGNAY-LE-DUC salle Roidot"," ",21004,47.6649,4.73306,https://partners.doctolib.fr/centre-de-sante/aignay-le-duc/antenne-de-vaccination-mairie-aignay-le-duc?pid=practice-170158&enable_cookies_consent=1
2746,"Centre de Vaccination éphémère BASE DE LOISIRS BUTHIER ","35 Route d’Auxy",77060,48.2927,2.43747,
1501,"ARNAY-LE-DUC Salle Saint-Laurent","11 Rue Jean Moulin",21023,47.1304,4.48283,
1500,"Centre Hospitalier de Mayotte"," Rue Mariaze",97611,-12.7784,45.2283,
1180,"Pôle de santé Arles","11 Rue Romain Rolland",13004,43.6741,4.62594,https://partners.doctolib.fr/centre-de-sante/arles/centre-de-vaccination-covid-pole-de-sante-arles?speciality_id=5494&enable_cookies_consent=1
117,"Centre de vaccination Grand Public","188 avenue du Commando Vigan Braquet - Gymnase des Eyrieux",30028,44.159,4.62071,https://partners.doctolib.fr/centre-de-sante/bagnols-sur-ceze/centre-de-vaccination-covid-19-grand-public-bagnols-sur-ceze?speciality_id=5494&enable_cookies_consent=1
1022,"Centre vaccination Gréoux - Maison Paroissiale","230 Avenue des Aires",04094,43.757,5.8845,https://partners.doctolib.fr/centre-de-sante/gréoux-les-bains/centre-de-vaccination-cpts-verdon?pid=practice-164612?speciality_id=5494&enable_cookies_consent=1
54,"CH RUFFEC","15 Rue de l'Hôpital",16292,46.0288,0.195442,https://partners.doctolib.fr/hopital-public/ruffec/centre-de-vaccination-covid-19-ch-de-ruffec?speciality_id=5494&enable_cookies_consent=1
2407,"Grand centre état d'Evreux"," Avenue du Maréchal Foch - Halle des expositions",27229,49.0239,1.13601,https://partners.doctolib.fr/maison-de-sante/evreux/centre-de-vaccination-evreux?pid=practice-164744&enable_cookies_consent=1
2321,"Lieu de vaccination de DIEUE SUR MEUSE","6 Maison de santé, Rue du Rattentout ",55154,49.0723,5.42979,https://www.maiia.com/centre-de-vaccination/55320-dieue-sur-meuse/centre-de-vaccination---dieue-sur-meuse
175,"Centre Hospitalier de PAU","4 Boulevard Hauterive",64445,43.3242,-0.34984,https://partners.doctolib.fr/hopital-public/pau/ch-pau-vaccination?speciality_id=5494&enable_cookies_consent=1
526,"Chatillon-sur-Seine salle Luc Schreder (gymnase)","11 Rue Albert Camus",21154,47.8499,4.57623,
1395,"Centre de Vaccination - Ville de Saint-Valéry-Sur-Somme, Entrepôt des sel","2 Quai Lejoille",80721,50.1809,1.64405,https://partners.doctolib.fr/centre-de-sante/amiens/centre-de-vaccination-sapeurs-pompiers-de-la-somme?pid=practice-186856&enable_cookies_consent=1
657,"CDV31 Villefranche de Lauragais","69 Avenue de la Fontasse",31582,43.3997,1.71462,https://vaccination-covid.keldoc.com/cabinet-medical/villefranche-de-lauragais-31290/clinique-monie-villefranche-de-lauragais/clinique-monie-villefranche-de-lauragais?cabinet=16678&specialty=144
896,"ST-GREGOIRE - Brocéliande","3 Rue de Brocéliande",35278,48.1531,-1.68513,https://partners.doctolib.fr/centre-de-sante/saint-gregoire/centre-de-vaccination-de-saint-gregoire?pid=practice-164480&enable_cookies_consent=1
2347,"Centre de vaccination de Décines -Charpieu - Gymnase Charlie Chaplin","13 Rue Marcel Therras",69275,45.774,4.97366,https://partners.doctolib.fr/centre-de-sante/decines-charpieu/centre-de-vaccination-covid-19-decines-chartieu?pid=practice-181189&enable_cookies_consent=1
1112,"Palais des Victoires","2 Avenue Maurice Chevalier",06029,43.5518,6.96093,https://partners.doctolib.fr/centre-de-sante/cannes/centre-de-vaccination-covid-19-mairie-de-cannes?pid=practice-170734&enable_cookies_consent=1
1978,"Centre de vaccination éphémère de La Chapelle Vendômoise","1 Rue de Blois",41040,47.6716,1.24155,
1387,"Centre de vaccination Miribel Côtière - Théâtre Allégro"," Place de la République",01249,45.8269,4.95731,https://partners.doctolib.fr/centre-de-sante/miribel/centre-de-vaccination-miribel-cotiere?pid=practice-170943&enable_cookies_consent=1
1532,"EMV Mairie du 15e","31 Rue Péclet",75115,48.8413,2.3001,
1461,"CH des 4 Villes","42 Rue Dailly",92064,48.8447,2.2176,https://partners.doctolib.fr/hopital-public/saint-cloud/ch-4-villes-centre-de-vaccination-reserve-aux-personnels-de-l-etablissement?pid=practice-163521&enable_cookies_consent=1
2322,"Lieu de vaccination de VIGNEULLES (Maison de santé)","74 Rue Raymond Poincaré",55551,48.9789,5.71484,https://www.maiia.com/centre-de-vaccination/55210-vigneulles-les-hattonchatel/centre-de-vaccination---vigneulles-les-hattonchatel--
893,"PLEUMEUR-BODOU - Phoenix (ancien CDV de Lannion)"," Route du Radôme",22198,48.7815,-3.52693,https://vaccination-covid.keldoc.com/centre-municipal-de-sante/lannion-22300/centre-de-vaccination-de-lannion/centre-de-vaccination-de-lannion?cabinet=16700&specialty=144
1363,"CH EXCIDEUIL"," PLACE DU DR ACHILLE MOULINIER",24164,45.3368,1.0516,https://partners.doctolib.fr/hopital-public/excideuil/centre-de-vaccination-covid-centre-hospitalier-excideuil?pid=practice-165727&enable_cookies_consent=1
925,"QUIMPER - Salle des fêtes Dan Ar Braz"," Rue de Stang Bihan",29232,48.0095,-4.09997,https://vaccination-covid.keldoc.com/centre-municipal-de-sante/quimper-29000/quimper/quimper?cabinet=16721&specialty=144
2205,"Centre de vaccination du SDIS - Bassin de Bressuire","1 La Morinière",79179,46.7095,-0.597003,https://partners.doctolib.fr/centre-de-sante/vouille/centre-de-vaccination-covid-19-sdis-79?pid=practice-176955&enable_cookies_consent=1
2747,"Centre de vaccination Polygone Riviera (sans rdv)","12 Chemin de Saint-Jean",06027,43.6656,7.12703,
784,"CDV31 Bagnères de Luchon","Pavillon Normand Boulevard Edmond Rostand",31042,42.7884,0.596929,https://vaccination-covid.keldoc.com/centre-hospitalier/bagneres-de-luchon-31110/crf-hopitaux-luchon/crf-hopitaux-luchon?cabinet=16644&specialty=144
19,"Centre de vaccination de Saint-Lô : Salle Allende","2 Rue bis Saint-Thomas - salle salvador allende",50502,49.1138,-1.09151,https://partners.doctolib.fr/centre-de-sante/saint-lo/centre-de-vaccination-covid-19-ville-de-saint-lo?pid=practice-176124&enable_cookies_consent=1
1462,"CH de Beaujon","100 Boulevard du Général Leclerc",92024,48.9075,2.30849,
994,"Centre de vaccination du CH Sud Gironde - LANGON"," Avenue Elie Samson - Espace Nougaro",33227,44.5558,-0.245072,https://vaccination-covid.keldoc.com/centre-hospitalier/langon-33210/centre-hospitalier-sud-gironde/centre-hospitalier-sud-gironde?cabinet=16578&specialty=496
1183,"Centre de vaccination  - Fondation Hopale, Kursaal"," Avenue du Général de Gaulle",62108,50.4077,1.5665,https://vaccination-covid.keldoc.com/centre-hospitalier/berck-62600/fondation-hopale/fondation-hopale?cabinet=16886&specialty=144
564,"CDV31 Boulogne sur Gesse","1 Rue du Docteur Jean Montastruc",31080,43.2883,0.644903,https://vaccination-covid.keldoc.com/cabinet-medical/boulogne-sur-gesse-31350/boulogne-sur-gesse/boulogne-sur-gesse?cabinet=16662&specialty=144
339,"CDV31 Saint Jory"," Avenue Ségusino",31490,43.747,1.37604,https://vaccination-covid.keldoc.com/cabinet-medical/st-jory-31790/saint-jory/saint-jory?cabinet=16677&specialty=144
180,"Centre de vaccination au  CHU DE SAINT-ETIENNE - Hôpital Nord - Salle de Conférence - Hall AB","108 bis Avenue Albert Raimond",42275,45.4817,4.36293,https://partners.doctolib.fr/centre-depistage-covid/saint-priest-en-jarez/centre-de-vaccination-covid-19-chu-saint-etienne?pid=practice-168936&enable_cookies_consent=1
110,"Centre de vaccination Cherbourg-en-Cotentin : Salle Montecot (Octeville)"," Place des Justes - Octeville",50129,49.6242,-1.645,https://vaccination-covid.keldoc.com/centre-hospitalier/cherbourg-octeville-50100/chpc-centre-delocalise-salle-de-l-europe-tourlaville/chpc-centre-delocalise-salle-de-l-europe-tourlaville?cabinet=17298&specialty=496
2470,"Centre de vaccination Châlons En Champagne SDIS 51"," ",51108,48.9492,4.37248,https://partners.doctolib.fr/centre-de-sante/chalons-en-champagne/centre-de-vaccination-covid-19-gymnase-cabot-sdis-reserve-aux-professions-prioritaires?pid=practice-184496&enable_cookies_consent=1
2670,"Centre de vaccination - Commune de Montataire, Hôtel de ville"," Place Auguste Génie",60414,49.2563,2.43431,https://partners.doctolib.fr/vaccination-covid-19/montataire/centre-de-vaccination-covid-19-mairie-de-montataire?pid=practice-193664&enable_cookies_consent=1
2323,"Lieu de vaccination de Pierrefitte-sur-Aire","3 Rue de Condé (salle de la Mairie)",55404,48.8985,5.32949,https://www.maiia.com/centre-de-vaccination/55260-pierrefitte-sur-aire/centre-de-vaccination---pierrefitte-sur-aire
514,"MSP MAGNY EN VEXIN","6 Boulevard de la République",95355,49.156,1.79118,https://partners.doctolib.fr/maison-de-sante/magny-en-vexin/maison-de-sante-des-cordeliers-magny-en-vexin?speciality_id=5494&enable_cookies_consent=1
1533,"EMV Mairie Paris Centre","2 Rue Eugène Spuller",75103,48.864,2.36153,
1508,"GHU Paris - Site Pierre Bayle","6 Rue Pierre Bayle",75120,48.8587,2.39079,https://partners.doctolib.fr/hopital-public/paris/ghu-paris?pid=practice-163228&enable_cookies_consent=1
1394,"Centre de Vaccination - Ville de Flixecourt, Salle Le Chiffon Rouge"," Rue Philippe Ermenault",80318,50.0136,2.07553,https://vaccination-covid.keldoc.com/cabinet-medical/flixecourt-80420/flixecourt/flixecourt?cabinet=17050&specialty=144
1098,"Centre de vaccination - MSP Crécy en Ponthieu","42 Route de Rue",80222,50.2567,1.87346,https://vaccination-covid.keldoc.com/maison-de-sante/crecy-en-ponthieu-80150/msp-de-crecy-en-ponthieu/msp-de-crecy-en-ponthieu?cabinet=16938&specialty=496
194,"Centre de vaccination du Centre Hospitalier Universitaire DE CLERMONT-FERRAND, site Gabriel MONTPIED","58 Rue Montalembert",63113,45.7593,3.09131,https://partners.doctolib.fr/centre-depistage-covid/clermont-ferrand/chu-de-clermont-ferrand-centre-de-depistage-covid-19?speciality_id=5494&enable_cookies_consent=1
929,"LANDERNEAU - Gymnase Kergreis"," Route de Kéranéost",29103,48.4509,-4.28307,https://www.maiia.com/centre-de-vaccination/29800-landerneau/centre-de-vaccination---landerneau---lesneven
2231,"Centre de vaccination de Micropolis","44 Rue du Docteur Bernard Mouras",25056,47.2241,5.98189,https://partners.doctolib.fr/vaccination-covid-19/besancon/cbpps-ville-besancon?pid=practice-187216&enable_cookies_consent=1
2753,"Centre de vaccination mobile Mutualité","1 Allee de la Solidarite",40192,43.8977,-0.501117,
1705,"Centre vaccinal de l'Eyrieux site secondaire Saint-Martin de Valamas"," Rue du Pont  (adresse livraison : 1 rue Fernand Lafont - 07160 Le Cheylard)",07064,44.9121,4.43581,https://www.maiia.com/centre-de-vaccination/07160-le-cheylard-/centre-de-vaccination-le-cheylard
1619,"Ne plus utiliser - EHPAD de La Madeleine","40 Rue du Maréchal Joffre",24037,44.8473,0.478498,
218,"Centre de vaccination - Hôpital de la Croix Rousse- HCL","103  Grande rue de la Croix-Rousse",69384,45.7823,4.83035,https://partners.doctolib.fr/hopital-public/lyon/hopital-de-la-croix-rousse-hcl-vaccination-covid?pid=practice-163793&enable_cookies_consent=1
1534,"EMV Mairie du 5ème - Centre COVISAN 5","19 b Place du Panthéon",75105,48.8461,2.34488,
2678,"CV éphémère Coullons","13 Rue de la poste",45108,47.6196,2.49234,
895,"Centre de vaccination du Carmausin - Salle François Mitterand","1 Boulevard Henri Barbusse",81060,44.0503,2.15082,https://partners.doctolib.fr/centre-de-sante/carmaux/centre-de-vaccination-covid-19-du-carmausin?pid=practice-165296?speciality_id=5494&enable_cookies_consent=1
1186,"Centre de vaccination de l'Albigeois - Parc des Expositions","1 Rue de la Baute",81284,43.9175,2.11465,https://partners.doctolib.fr/hopital-public/tarn/chic-castres-mazamet-centre-de-vaccination?pid=practice-164315&enable_cookies_consent=1
2750,"Centre de vaccination éphémère Cambuston Saint-André","919 rue de Cambuston",97409,-20.933,55.6521,https://vaccination-covid.keldoc.com/cabinet-medical/saint-andre-97440/centre-de-vaccination-ephemere-cambuston-saint-andre/centre-de-vaccination-ephemere-cambuston-saint-andre?cabinet=26136&specialty=496
